UserID,Age,AgeGroup,Gender,GenderEncoded,AgeGroupEncoded,Cluster,Segment
U01523,16,15-20,Male,0,0,1,Young Male Learners
U01524,30,21-30,Female,1,1,0,Young Female Learners
U01525,32,31-40,Female,1,2,3,Adult Male Learners
U01526,20,15-20,Male,0,0,1,Young Male Learners
U01527,29,21-30,Female,1,1,0,Young Female Learners
U01528,16,15-20,Male,0,0,1,Young Male Learners
U01529,19,15-20,Female,1,0,1,Young Male Learners
U01530,16,15-20,Male,0,0,1,Young Male Learners
U01531,30,21-30,Female,1,1,0,Young Female Learners
U01532,28,21-30,Female,1,1,0,Young Female Learners
U01533,16,15-20,Female,1,0,1,Young Male Learners
U01534,28,21-30,Male,0,1,2,Adult Female Learners
U01535,20,15-20,Male,0,0,1,Young Male Learners
U01536,33,31-40,Female,1,2,3,Adult Male Learners
U01537,27,21-30,Female,1,1,0,Young Female Learners
U01538,27,21-30,Female,1,1,0,Young Female Learners
U01539,24,21-30,Female,1,1,0,Young Female Learners
U01540,30,21-30,Female,1,1,0,Young Female Learners
U01541,29,21-30,Female,1,1,0,Young Female Learners
U01542,18,15-20,Female,1,0,1,Young Male Learners
U01543,25,21-30,Female,1,1,0,Young Female Learners
U01544,31,31-40,Female,1,2,3,Adult Male Learners
U01545,15,15-20,Female,1,0,1,Young Male Learners
U01546,34,31-40,Male,0,2,3,Adult Male Learners
U01547,17,15-20,Male,0,0,1,Young Male Learners
U01548,35,31-40,Female,1,2,3,Adult Male Learners
U01549,34,31-40,Female,1,2,3,Adult Male Learners
U01550,16,15-20,Male,0,0,1,Young Male Learners
U01551,16,15-20,Male,0,0,1,Young Male Learners
U01552,32,31-40,Male,0,2,3,Adult Male Learners
U01553,27,21-30,Male,0,1,2,Adult Female Learners
U01554,20,15-20,Male,0,0,1,Young Male Learners
U01555,23,21-30,Female,1,1,0,Young Female Learners
U01556,23,21-30,Female,1,1,0,Young Female Learners
U01557,17,15-20,Male,0,0,1,Young Male Learners
U01558,32,31-40,Male,0,2,3,Adult Male Learners
U01559,19,15-20,Male,0,0,1,Young Male Learners
U01560,24,21-30,Male,0,1,2,Adult Female Learners
U01561,32,31-40,Male,0,2,3,Adult Male Learners
U01562,18,15-20,Female,1,0,1,Young Male Learners
U01563,35,31-40,Female,1,2,3,Adult Male Learners
U01564,28,21-30,Female,1,1,0,Young Female Learners
U01565,32,31-40,Male,0,2,3,Adult Male Learners
U01566,29,21-30,Male,0,1,2,Adult Female Learners
U01567,22,21-30,Male,0,1,2,Adult Female Learners
U01568,26,21-30,Female,1,1,0,Young Female Learners
U01569,35,31-40,Male,0,2,3,Adult Male Learners
U01570,31,31-40,Male,0,2,3,Adult Male Learners
U01571,19,15-20,Male,0,0,1,Young Male Learners
U01572,29,21-30,Female,1,1,0,Young Female Learners
U01573,18,15-20,Female,1,0,1,Young Male Learners
U01574,17,15-20,Male,0,0,1,Young Male Learners
U01575,15,15-20,Female,1,0,1,Young Male Learners
U01576,35,31-40,Male,0,2,3,Adult Male Learners
U01577,30,21-30,Male,0,1,2,Adult Female Learners
U01578,26,21-30,Male,0,1,2,Adult Female Learners
U01579,31,31-40,Male,0,2,3,Adult Male Learners
U01580,15,15-20,Female,1,0,1,Young Male Learners
U01581,30,21-30,Male,0,1,2,Adult Female Learners
U01582,16,15-20,Male,0,0,1,Young Male Learners
U01583,30,21-30,Female,1,1,0,Young Female Learners
U01584,32,31-40,Male,0,2,3,Adult Male Learners
U01585,27,21-30,Male,0,1,2,Adult Female Learners
U01586,27,21-30,Male,0,1,2,Adult Female Learners
U01587,27,21-30,Male,0,1,2,Adult Female Learners
U01588,32,31-40,Male,0,2,3,Adult Male Learners
U01589,16,15-20,Female,1,0,1,Young Male Learners
U01590,33,31-40,Male,0,2,3,Adult Male Learners
U01591,32,31-40,Female,1,2,3,Adult Male Learners
U01592,33,31-40,Male,0,2,3,Adult Male Learners
U01593,34,31-40,Male,0,2,3,Adult Male Learners
U01594,35,31-40,Male,0,2,3,Adult Male Learners
U01595,15,15-20,Male,0,0,1,Young Male Learners
U01596,22,21-30,Male,0,1,2,Adult Female Learners
U01597,21,21-30,Female,1,1,0,Young Female Learners
U01598,30,21-30,Female,1,1,0,Young Female Learners
U01599,29,21-30,Female,1,1,0,Young Female Learners
U01600,29,21-30,Female,1,1,0,Young Female Learners
U01601,23,21-30,Female,1,1,0,Young Female Learners
U01602,31,31-40,Female,1,2,3,Adult Male Learners
U01603,32,31-40,Male,0,2,3,Adult Male Learners
U01604,31,31-40,Female,1,2,3,Adult Male Learners
U01605,18,15-20,Male,0,0,1,Young Male Learners
U01606,17,15-20,Female,1,0,1,Young Male Learners
U01607,25,21-30,Male,0,1,2,Adult Female Learners
U01608,15,15-20,Female,1,0,1,Young Male Learners
U01609,15,15-20,Male,0,0,1,Young Male Learners
U01610,31,31-40,Male,0,2,3,Adult Male Learners
U01611,27,21-30,Male,0,1,2,Adult Female Learners
U01612,29,21-30,Male,0,1,2,Adult Female Learners
U01613,25,21-30,Male,0,1,2,Adult Female Learners
U01614,17,15-20,Male,0,0,1,Young Male Learners
U01615,29,21-30,Male,0,1,2,Adult Female Learners
U01616,20,15-20,Male,0,0,1,Young Male Learners
U01617,21,21-30,Male,0,1,2,Adult Female Learners
U01618,15,15-20,Female,1,0,1,Young Male Learners
U01619,20,15-20,Female,1,0,1,Young Male Learners
U01620,19,15-20,Female,1,0,1,Young Male Learners
U01621,16,15-20,Female,1,0,1,Young Male Learners
U01622,15,15-20,Female,1,0,1,Young Male Learners
U01623,23,21-30,Male,0,1,2,Adult Female Learners
U01624,34,31-40,Female,1,2,3,Adult Male Learners
U01625,33,31-40,Female,1,2,3,Adult Male Learners
U01626,26,21-30,Female,1,1,0,Young Female Learners
U01627,23,21-30,Female,1,1,0,Young Female Learners
U01628,26,21-30,Male,0,1,2,Adult Female Learners
U01629,28,21-30,Female,1,1,0,Young Female Learners
U01630,33,31-40,Male,0,2,3,Adult Male Learners
U01631,18,15-20,Female,1,0,1,Young Male Learners
U01632,21,21-30,Male,0,1,2,Adult Female Learners
U01633,34,31-40,Male,0,2,3,Adult Male Learners
U01634,35,31-40,Male,0,2,3,Adult Male Learners
U01635,18,15-20,Female,1,0,1,Young Male Learners
U01636,19,15-20,Male,0,0,1,Young Male Learners
U01637,30,21-30,Male,0,1,2,Adult Female Learners
U01638,26,21-30,Male,0,1,2,Adult Female Learners
U01639,27,21-30,Male,0,1,2,Adult Female Learners
U01640,23,21-30,Female,1,1,0,Young Female Learners
U01641,17,15-20,Male,0,0,1,Young Male Learners
U01642,26,21-30,Male,0,1,2,Adult Female Learners
U01643,25,21-30,Male,0,1,2,Adult Female Learners
U01644,23,21-30,Male,0,1,2,Adult Female Learners
U01645,19,15-20,Male,0,0,1,Young Male Learners
U01646,28,21-30,Female,1,1,0,Young Female Learners
U01647,17,15-20,Female,1,0,1,Young Male Learners
U01648,22,21-30,Female,1,1,0,Young Female Learners
U01649,35,31-40,Male,0,2,3,Adult Male Learners
U01650,33,31-40,Male,0,2,3,Adult Male Learners
U01651,25,21-30,Female,1,1,0,Young Female Learners
U01652,35,31-40,Male,0,2,3,Adult Male Learners
U01653,21,21-30,Female,1,1,0,Young Female Learners
U01654,22,21-30,Female,1,1,0,Young Female Learners
U01655,23,21-30,Male,0,1,2,Adult Female Learners
U01656,27,21-30,Male,0,1,2,Adult Female Learners
U01657,22,21-30,Female,1,1,0,Young Female Learners
U01658,31,31-40,Female,1,2,3,Adult Male Learners
U01659,27,21-30,Female,1,1,0,Young Female Learners
U01660,25,21-30,Female,1,1,0,Young Female Learners
U01661,27,21-30,Female,1,1,0,Young Female Learners
U01662,28,21-30,Male,0,1,2,Adult Female Learners
U01663,28,21-30,Female,1,1,0,Young Female Learners
U01664,23,21-30,Female,1,1,0,Young Female Learners
U01665,34,31-40,Female,1,2,3,Adult Male Learners
U01666,28,21-30,Female,1,1,0,Young Female Learners
U01667,23,21-30,Female,1,1,0,Young Female Learners
U01668,27,21-30,Female,1,1,0,Young Female Learners
U01669,30,21-30,Female,1,1,0,Young Female Learners
U01670,19,15-20,Male,0,0,1,Young Male Learners
U01671,25,21-30,Male,0,1,2,Adult Female Learners
U01672,15,15-20,Male,0,0,1,Young Male Learners
U01673,16,15-20,Male,0,0,1,Young Male Learners
U01674,27,21-30,Female,1,1,0,Young Female Learners
U01675,17,15-20,Male,0,0,1,Young Male Learners
U01676,22,21-30,Male,0,1,2,Adult Female Learners
U01677,22,21-30,Male,0,1,2,Adult Female Learners
U01678,31,31-40,Female,1,2,3,Adult Male Learners
U01679,16,15-20,Female,1,0,1,Young Male Learners
U01680,30,21-30,Male,0,1,2,Adult Female Learners
U01681,33,31-40,Male,0,2,3,Adult Male Learners
U01682,21,21-30,Male,0,1,2,Adult Female Learners
U01683,19,15-20,Female,1,0,1,Young Male Learners
U01684,26,21-30,Female,1,1,0,Young Female Learners
U01685,26,21-30,Female,1,1,0,Young Female Learners
U01686,32,31-40,Male,0,2,3,Adult Male Learners
U01687,23,21-30,Female,1,1,0,Young Female Learners
U01688,28,21-30,Female,1,1,0,Young Female Learners
U01689,30,21-30,Female,1,1,0,Young Female Learners
U01690,27,21-30,Male,0,1,2,Adult Female Learners
U01691,22,21-30,Male,0,1,2,Adult Female Learners
U01692,26,21-30,Male,0,1,2,Adult Female Learners
U01693,21,21-30,Male,0,1,2,Adult Female Learners
U01694,35,31-40,Male,0,2,3,Adult Male Learners
U01695,32,31-40,Male,0,2,3,Adult Male Learners
U01696,31,31-40,Female,1,2,3,Adult Male Learners
U01697,35,31-40,Male,0,2,3,Adult Male Learners
U01698,28,21-30,Female,1,1,0,Young Female Learners
U01699,23,21-30,Female,1,1,0,Young Female Learners
U01700,25,21-30,Female,1,1,0,Young Female Learners
U01701,22,21-30,Male,0,1,2,Adult Female Learners
U01702,21,21-30,Female,1,1,0,Young Female Learners
U01703,21,21-30,Male,0,1,2,Adult Female Learners
U01704,30,21-30,Female,1,1,0,Young Female Learners
U01705,28,21-30,Male,0,1,2,Adult Female Learners
U01706,17,15-20,Female,1,0,1,Young Male Learners
U01707,32,31-40,Male,0,2,3,Adult Male Learners
U01708,22,21-30,Male,0,1,2,Adult Female Learners
U01709,35,31-40,Female,1,2,3,Adult Male Learners
U01710,32,31-40,Male,0,2,3,Adult Male Learners
U01711,15,15-20,Female,1,0,1,Young Male Learners
U01712,30,21-30,Male,0,1,2,Adult Female Learners
U01713,15,15-20,Male,0,0,1,Young Male Learners
U01714,24,21-30,Female,1,1,0,Young Female Learners
U01715,27,21-30,Male,0,1,2,Adult Female Learners
U01716,22,21-30,Female,1,1,0,Young Female Learners
U01717,20,15-20,Male,0,0,1,Young Male Learners
U01718,23,21-30,Male,0,1,2,Adult Female Learners
U01719,32,31-40,Female,1,2,3,Adult Male Learners
U01720,21,21-30,Female,1,1,0,Young Female Learners
U01721,15,15-20,Female,1,0,1,Young Male Learners
U01722,30,21-30,Female,1,1,0,Young Female Learners
U01723,32,31-40,Female,1,2,3,Adult Male Learners
U01724,17,15-20,Male,0,0,1,Young Male Learners
U01725,33,31-40,Male,0,2,3,Adult Male Learners
U01726,32,31-40,Female,1,2,3,Adult Male Learners
U01727,15,15-20,Female,1,0,1,Young Male Learners
U01728,33,31-40,Female,1,2,3,Adult Male Learners
U01729,29,21-30,Female,1,1,0,Young Female Learners
U01730,27,21-30,Female,1,1,0,Young Female Learners
U01731,28,21-30,Male,0,1,2,Adult Female Learners
U01732,17,15-20,Female,1,0,1,Young Male Learners
U01733,20,15-20,Female,1,0,1,Young Male Learners
U01734,29,21-30,Male,0,1,2,Adult Female Learners
U01735,29,21-30,Male,0,1,2,Adult Female Learners
U01736,17,15-20,Male,0,0,1,Young Male Learners
U01737,23,21-30,Male,0,1,2,Adult Female Learners
U01738,16,15-20,Female,1,0,1,Young Male Learners
U01739,19,15-20,Male,0,0,1,Young Male Learners
U01740,20,15-20,Male,0,0,1,Young Male Learners
U01741,30,21-30,Male,0,1,2,Adult Female Learners
U01742,30,21-30,Female,1,1,0,Young Female Learners
U01743,15,15-20,Male,0,0,1,Young Male Learners
U01744,22,21-30,Male,0,1,2,Adult Female Learners
U01745,21,21-30,Female,1,1,0,Young Female Learners
U01746,24,21-30,Male,0,1,2,Adult Female Learners
U01747,19,15-20,Female,1,0,1,Young Male Learners
U01748,22,21-30,Male,0,1,2,Adult Female Learners
U01749,31,31-40,Female,1,2,3,Adult Male Learners
U01750,24,21-30,Male,0,1,2,Adult Female Learners
U01751,25,21-30,Female,1,1,0,Young Female Learners
U01752,34,31-40,Female,1,2,3,Adult Male Learners
U01753,17,15-20,Female,1,0,1,Young Male Learners
U01754,22,21-30,Male,0,1,2,Adult Female Learners
U01755,26,21-30,Female,1,1,0,Young Female Learners
U01756,21,21-30,Male,0,1,2,Adult Female Learners
U01757,26,21-30,Female,1,1,0,Young Female Learners
U01758,16,15-20,Female,1,0,1,Young Male Learners
U01759,21,21-30,Male,0,1,2,Adult Female Learners
U01760,19,15-20,Male,0,0,1,Young Male Learners
U01761,31,31-40,Male,0,2,3,Adult Male Learners
U01762,33,31-40,Male,0,2,3,Adult Male Learners
U01763,24,21-30,Male,0,1,2,Adult Female Learners
U01764,30,21-30,Male,0,1,2,Adult Female Learners
U01765,24,21-30,Female,1,1,0,Young Female Learners
U01766,33,31-40,Female,1,2,3,Adult Male Learners
U01767,15,15-20,Female,1,0,1,Young Male Learners
U01768,26,21-30,Female,1,1,0,Young Female Learners
U01769,15,15-20,Male,0,0,1,Young Male Learners
U01770,22,21-30,Female,1,1,0,Young Female Learners
U01771,21,21-30,Male,0,1,2,Adult Female Learners
U01772,32,31-40,Female,1,2,3,Adult Male Learners
U01773,17,15-20,Male,0,0,1,Young Male Learners
U01774,17,15-20,Male,0,0,1,Young Male Learners
U01775,31,31-40,Female,1,2,3,Adult Male Learners
U01776,30,21-30,Female,1,1,0,Young Female Learners
U01777,27,21-30,Male,0,1,2,Adult Female Learners
U01778,24,21-30,Female,1,1,0,Young Female Learners
U01779,31,31-40,Male,0,2,3,Adult Male Learners
U01780,27,21-30,Male,0,1,2,Adult Female Learners
U01781,30,21-30,Male,0,1,2,Adult Female Learners
U01782,17,15-20,Female,1,0,1,Young Male Learners
U01783,28,21-30,Male,0,1,2,Adult Female Learners
U01784,32,31-40,Female,1,2,3,Adult Male Learners
U01785,34,31-40,Female,1,2,3,Adult Male Learners
U01786,25,21-30,Female,1,1,0,Young Female Learners
U01787,30,21-30,Female,1,1,0,Young Female Learners
U01788,15,15-20,Male,0,0,1,Young Male Learners
U01789,33,31-40,Female,1,2,3,Adult Male Learners
U01790,25,21-30,Male,0,1,2,Adult Female Learners
U01791,31,31-40,Female,1,2,3,Adult Male Learners
U01792,15,15-20,Male,0,0,1,Young Male Learners
U01793,30,21-30,Male,0,1,2,Adult Female Learners
U01794,26,21-30,Male,0,1,2,Adult Female Learners
U01795,15,15-20,Female,1,0,1,Young Male Learners
U01796,15,15-20,Male,0,0,1,Young Male Learners
U01797,33,31-40,Male,0,2,3,Adult Male Learners
U01798,18,15-20,Male,0,0,1,Young Male Learners
U01799,33,31-40,Female,1,2,3,Adult Male Learners
U01800,25,21-30,Female,1,1,0,Young Female Learners
U01801,20,15-20,Male,0,0,1,Young Male Learners
U01802,15,15-20,Female,1,0,1,Young Male Learners
U01803,27,21-30,Female,1,1,0,Young Female Learners
U01804,20,15-20,Female,1,0,1,Young Male Learners
U01805,21,21-30,Male,0,1,2,Adult Female Learners
U01806,26,21-30,Male,0,1,2,Adult Female Learners
U01807,31,31-40,Male,0,2,3,Adult Male Learners
U01808,15,15-20,Male,0,0,1,Young Male Learners
U01809,24,21-30,Female,1,1,0,Young Female Learners
U01810,15,15-20,Female,1,0,1,Young Male Learners
U01811,28,21-30,Female,1,1,0,Young Female Learners
U01812,17,15-20,Male,0,0,1,Young Male Learners
U01813,24,21-30,Female,1,1,0,Young Female Learners
U01814,17,15-20,Female,1,0,1,Young Male Learners
U01815,30,21-30,Male,0,1,2,Adult Female Learners
U01816,21,21-30,Male,0,1,2,Adult Female Learners
U01817,33,31-40,Male,0,2,3,Adult Male Learners
U01818,15,15-20,Male,0,0,1,Young Male Learners
U01819,17,15-20,Male,0,0,1,Young Male Learners
U01820,24,21-30,Male,0,1,2,Adult Female Learners
U01821,22,21-30,Male,0,1,2,Adult Female Learners
U01822,22,21-30,Male,0,1,2,Adult Female Learners
U01823,22,21-30,Male,0,1,2,Adult Female Learners
U01824,20,15-20,Male,0,0,1,Young Male Learners
U01825,25,21-30,Male,0,1,2,Adult Female Learners
U01826,17,15-20,Male,0,0,1,Young Male Learners
U01827,28,21-30,Male,0,1,2,Adult Female Learners
U01828,21,21-30,Male,0,1,2,Adult Female Learners
U01829,27,21-30,Male,0,1,2,Adult Female Learners
U01830,15,15-20,Male,0,0,1,Young Male Learners
U01831,34,31-40,Female,1,2,3,Adult Male Learners
U01832,24,21-30,Male,0,1,2,Adult Female Learners
U01833,16,15-20,Male,0,0,1,Young Male Learners
U01834,33,31-40,Female,1,2,3,Adult Male Learners
U01835,27,21-30,Male,0,1,2,Adult Female Learners
U01836,32,31-40,Female,1,2,3,Adult Male Learners
U01837,24,21-30,Female,1,1,0,Young Female Learners
U01838,24,21-30,Male,0,1,2,Adult Female Learners
U01839,22,21-30,Female,1,1,0,Young Female Learners
U01840,35,31-40,Female,1,2,3,Adult Male Learners
U01841,18,15-20,Female,1,0,1,Young Male Learners
U01842,33,31-40,Female,1,2,3,Adult Male Learners
U01843,19,15-20,Female,1,0,1,Young Male Learners
U01844,18,15-20,Female,1,0,1,Young Male Learners
U01845,17,15-20,Female,1,0,1,Young Male Learners
U01846,21,21-30,Female,1,1,0,Young Female Learners
U01847,18,15-20,Female,1,0,1,Young Male Learners
U01848,30,21-30,Female,1,1,0,Young Female Learners
U01849,23,21-30,Male,0,1,2,Adult Female Learners
U01850,29,21-30,Female,1,1,0,Young Female Learners
U01851,20,15-20,Male,0,0,1,Young Male Learners
U01852,19,15-20,Female,1,0,1,Young Male Learners
U01853,31,31-40,Male,0,2,3,Adult Male Learners
U01854,16,15-20,Male,0,0,1,Young Male Learners
U01855,15,15-20,Female,1,0,1,Young Male Learners
U01856,27,21-30,Male,0,1,2,Adult Female Learners
U01857,27,21-30,Female,1,1,0,Young Female Learners
U01858,34,31-40,Female,1,2,3,Adult Male Learners
U01859,24,21-30,Female,1,1,0,Young Female Learners
U01860,19,15-20,Male,0,0,1,Young Male Learners
U01861,28,21-30,Female,1,1,0,Young Female Learners
U01862,24,21-30,Male,0,1,2,Adult Female Learners
U01863,26,21-30,Male,0,1,2,Adult Female Learners
U01864,15,15-20,Male,0,0,1,Young Male Learners
U01865,18,15-20,Male,0,0,1,Young Male Learners
U01866,25,21-30,Male,0,1,2,Adult Female Learners
U01867,24,21-30,Female,1,1,0,Young Female Learners
U01868,27,21-30,Female,1,1,0,Young Female Learners
U01869,32,31-40,Male,0,2,3,Adult Male Learners
U01870,28,21-30,Female,1,1,0,Young Female Learners
U01871,21,21-30,Male,0,1,2,Adult Female Learners
U01872,28,21-30,Female,1,1,0,Young Female Learners
U01873,26,21-30,Male,0,1,2,Adult Female Learners
U01874,15,15-20,Female,1,0,1,Young Male Learners
U01875,30,21-30,Male,0,1,2,Adult Female Learners
U01876,17,15-20,Male,0,0,1,Young Male Learners
U01877,19,15-20,Male,0,0,1,Young Male Learners
U01878,20,15-20,Female,1,0,1,Young Male Learners
U01879,32,31-40,Female,1,2,3,Adult Male Learners
U01880,26,21-30,Female,1,1,0,Young Female Learners
U01881,30,21-30,Male,0,1,2,Adult Female Learners
U01882,30,21-30,Female,1,1,0,Young Female Learners
U01883,30,21-30,Female,1,1,0,Young Female Learners
U01884,20,15-20,Male,0,0,1,Young Male Learners
U01885,25,21-30,Female,1,1,0,Young Female Learners
U01886,17,15-20,Male,0,0,1,Young Male Learners
U01887,21,21-30,Female,1,1,0,Young Female Learners
U01888,15,15-20,Female,1,0,1,Young Male Learners
U01889,30,21-30,Female,1,1,0,Young Female Learners
U01890,18,15-20,Female,1,0,1,Young Male Learners
U01891,35,31-40,Female,1,2,3,Adult Male Learners
U01892,16,15-20,Male,0,0,1,Young Male Learners
U01893,23,21-30,Female,1,1,0,Young Female Learners
U01894,35,31-40,Male,0,2,3,Adult Male Learners
U01895,35,31-40,Female,1,2,3,Adult Male Learners
U01896,32,31-40,Female,1,2,3,Adult Male Learners
U01897,15,15-20,Female,1,0,1,Young Male Learners
U01898,26,21-30,Male,0,1,2,Adult Female Learners
U01899,25,21-30,Female,1,1,0,Young Female Learners
U01900,19,15-20,Male,0,0,1,Young Male Learners
U01901,23,21-30,Male,0,1,2,Adult Female Learners
U01902,30,21-30,Female,1,1,0,Young Female Learners
U01903,17,15-20,Female,1,0,1,Young Male Learners
U01904,17,15-20,Male,0,0,1,Young Male Learners
U01905,24,21-30,Female,1,1,0,Young Female Learners
U01906,19,15-20,Male,0,0,1,Young Male Learners
U01907,15,15-20,Male,0,0,1,Young Male Learners
U01908,19,15-20,Male,0,0,1,Young Male Learners
U01909,25,21-30,Male,0,1,2,Adult Female Learners
U01910,28,21-30,Male,0,1,2,Adult Female Learners
U01911,22,21-30,Male,0,1,2,Adult Female Learners
U01912,24,21-30,Female,1,1,0,Young Female Learners
U01913,24,21-30,Male,0,1,2,Adult Female Learners
U01914,32,31-40,Female,1,2,3,Adult Male Learners
U01915,34,31-40,Female,1,2,3,Adult Male Learners
U01916,29,21-30,Male,0,1,2,Adult Female Learners
U01917,18,15-20,Female,1,0,1,Young Male Learners
U01918,23,21-30,Male,0,1,2,Adult Female Learners
U01919,16,15-20,Female,1,0,1,Young Male Learners
U01920,33,31-40,Male,0,2,3,Adult Male Learners
U01921,24,21-30,Male,0,1,2,Adult Female Learners
U01922,21,21-30,Male,0,1,2,Adult Female Learners
U01923,19,15-20,Male,0,0,1,Young Male Learners
U01924,20,15-20,Male,0,0,1,Young Male Learners
U01925,33,31-40,Male,0,2,3,Adult Male Learners
U01926,26,21-30,Female,1,1,0,Young Female Learners
U01927,27,21-30,Female,1,1,0,Young Female Learners
U01928,33,31-40,Female,1,2,3,Adult Male Learners
U01929,19,15-20,Male,0,0,1,Young Male Learners
U01930,28,21-30,Female,1,1,0,Young Female Learners
U01931,23,21-30,Female,1,1,0,Young Female Learners
U01932,25,21-30,Male,0,1,2,Adult Female Learners
U01933,27,21-30,Female,1,1,0,Young Female Learners
U01934,22,21-30,Male,0,1,2,Adult Female Learners
U01935,33,31-40,Female,1,2,3,Adult Male Learners
U01936,23,21-30,Male,0,1,2,Adult Female Learners
U01937,21,21-30,Female,1,1,0,Young Female Learners
U01938,33,31-40,Female,1,2,3,Adult Male Learners
U01939,35,31-40,Male,0,2,3,Adult Male Learners
U01940,16,15-20,Female,1,0,1,Young Male Learners
U01941,26,21-30,Female,1,1,0,Young Female Learners
U01942,27,21-30,Male,0,1,2,Adult Female Learners
U01943,17,15-20,Male,0,0,1,Young Male Learners
U01944,19,15-20,Female,1,0,1,Young Male Learners
U01945,29,21-30,Female,1,1,0,Young Female Learners
U01946,19,15-20,Female,1,0,1,Young Male Learners
U01947,27,21-30,Female,1,1,0,Young Female Learners
U01948,33,31-40,Female,1,2,3,Adult Male Learners
U01949,19,15-20,Male,0,0,1,Young Male Learners
U01950,29,21-30,Male,0,1,2,Adult Female Learners
U01951,19,15-20,Female,1,0,1,Young Male Learners
U01952,15,15-20,Female,1,0,1,Young Male Learners
U01953,19,15-20,Male,0,0,1,Young Male Learners
U01954,35,31-40,Male,0,2,3,Adult Male Learners
U01955,29,21-30,Female,1,1,0,Young Female Learners
U01956,34,31-40,Male,0,2,3,Adult Male Learners
U01957,30,21-30,Male,0,1,2,Adult Female Learners
U01958,16,15-20,Male,0,0,1,Young Male Learners
U01959,26,21-30,Female,1,1,0,Young Female Learners
U01960,19,15-20,Female,1,0,1,Young Male Learners
U01961,30,21-30,Male,0,1,2,Adult Female Learners
U01962,19,15-20,Male,0,0,1,Young Male Learners
U01963,30,21-30,Male,0,1,2,Adult Female Learners
U01964,32,31-40,Male,0,2,3,Adult Male Learners
U01965,19,15-20,Female,1,0,1,Young Male Learners
U01966,25,21-30,Female,1,1,0,Young Female Learners
U01967,27,21-30,Female,1,1,0,Young Female Learners
U01968,30,21-30,Female,1,1,0,Young Female Learners
U01969,26,21-30,Male,0,1,2,Adult Female Learners
U01970,16,15-20,Female,1,0,1,Young Male Learners
U01971,17,15-20,Female,1,0,1,Young Male Learners
U01972,18,15-20,Male,0,0,1,Young Male Learners
U01973,30,21-30,Male,0,1,2,Adult Female Learners
U01974,31,31-40,Female,1,2,3,Adult Male Learners
U01975,29,21-30,Male,0,1,2,Adult Female Learners
U01976,24,21-30,Male,0,1,2,Adult Female Learners
U01977,32,31-40,Male,0,2,3,Adult Male Learners
U01978,26,21-30,Male,0,1,2,Adult Female Learners
U01979,25,21-30,Female,1,1,0,Young Female Learners
U01980,15,15-20,Female,1,0,1,Young Male Learners
U01981,27,21-30,Female,1,1,0,Young Female Learners
U01982,35,31-40,Female,1,2,3,Adult Male Learners
U01983,29,21-30,Female,1,1,0,Young Female Learners
U01984,15,15-20,Female,1,0,1,Young Male Learners
U01985,22,21-30,Female,1,1,0,Young Female Learners
U01986,29,21-30,Female,1,1,0,Young Female Learners
U01987,15,15-20,Male,0,0,1,Young Male Learners
U01988,17,15-20,Female,1,0,1,Young Male Learners
U01989,26,21-30,Female,1,1,0,Young Female Learners
U01990,16,15-20,Male,0,0,1,Young Male Learners
U01991,16,15-20,Female,1,0,1,Young Male Learners
U01992,18,15-20,Male,0,0,1,Young Male Learners
U01993,23,21-30,Female,1,1,0,Young Female Learners
U01994,20,15-20,Female,1,0,1,Young Male Learners
U01995,35,31-40,Female,1,2,3,Adult Male Learners
U01996,29,21-30,Female,1,1,0,Young Female Learners
U01997,16,15-20,Male,0,0,1,Young Male Learners
U01998,23,21-30,Male,0,1,2,Adult Female Learners
U01999,17,15-20,Female,1,0,1,Young Male Learners
U02000,32,31-40,Male,0,2,3,Adult Male Learners
U02001,30,21-30,Male,0,1,2,Adult Female Learners
U02002,23,21-30,Female,1,1,0,Young Female Learners
U02003,31,31-40,Male,0,2,3,Adult Male Learners
U02004,27,21-30,Male,0,1,2,Adult Female Learners
U02005,27,21-30,Male,0,1,2,Adult Female Learners
U02006,34,31-40,Male,0,2,3,Adult Male Learners
U02007,25,21-30,Female,1,1,0,Young Female Learners
U02008,25,21-30,Male,0,1,2,Adult Female Learners
U02009,34,31-40,Male,0,2,3,Adult Male Learners
U02010,31,31-40,Male,0,2,3,Adult Male Learners
U02011,27,21-30,Male,0,1,2,Adult Female Learners
U02012,17,15-20,Female,1,0,1,Young Male Learners
U02013,29,21-30,Female,1,1,0,Young Female Learners
U02014,23,21-30,Female,1,1,0,Young Female Learners
U02015,30,21-30,Male,0,1,2,Adult Female Learners
U02016,25,21-30,Male,0,1,2,Adult Female Learners
U02017,22,21-30,Female,1,1,0,Young Female Learners
U02018,35,31-40,Male,0,2,3,Adult Male Learners
U02019,25,21-30,Female,1,1,0,Young Female Learners
U02020,18,15-20,Male,0,0,1,Young Male Learners
U02021,25,21-30,Female,1,1,0,Young Female Learners
U02022,27,21-30,Female,1,1,0,Young Female Learners
U02023,31,31-40,Female,1,2,3,Adult Male Learners
U02024,24,21-30,Female,1,1,0,Young Female Learners
U02025,21,21-30,Male,0,1,2,Adult Female Learners
U02026,19,15-20,Female,1,0,1,Young Male Learners
U02027,28,21-30,Male,0,1,2,Adult Female Learners
U02028,35,31-40,Female,1,2,3,Adult Male Learners
U02029,28,21-30,Male,0,1,2,Adult Female Learners
U02030,28,21-30,Female,1,1,0,Young Female Learners
